student_id,course_name,name,scaled
2146,2022年度1年A組数学[中学],Benesse模試1回,0.82
2147,2022年度1年A組数学[中学],Benesse模試1回,0.87
2148,2022年度1年A組数学[中学],Benesse模試1回,0.8
2149,2022年度1年A組数学[中学],Benesse模試1回,0.78
2150,2022年度1年A組数学[中学],Benesse模試1回,0.73
2151,2022年度1年A組数学[中学],Benesse模試1回,0.75
2152,2022年度1年A組数学[中学],Benesse模試1回,0.63
2153,2022年度1年A組数学[中学],Benesse模試1回,0.77
2154,2022年度1年A組数学[中学],Benesse模試1回,0.75
2155,2022年度1年A組数学[中学],Benesse模試1回,0.69
2156,2022年度1年A組数学[中学],Benesse模試1回,0.77
2157,2022年度1年A組数学[中学],Benesse模試1回,0.7
2158,2022年度1年A組数学[中学],Benesse模試1回,0.68
2159,2022年度1年A組数学[中学],Benesse模試1回,0.68
2160,2022年度1年A組数学[中学],Benesse模試1回,0.78
2161,2022年度1年A組数学[中学],Benesse模試1回,0.65
2162,2022年度1年A組数学[中学],Benesse模試1回,0.72
2163,2022年度1年A組数学[中学],Benesse模試1回,0.76
2164,2022年度1年A組数学[中学],Benesse模試1回,0.8
2165,2022年度1年A組数学[中学],Benesse模試1回,0.81
2166,2022年度1年A組数学[中学],Benesse模試1回,0.76
2167,2022年度1年A組数学[中学],Benesse模試1回,0.92
2168,2022年度1年A組数学[中学],Benesse模試1回,0.63
2169,2022年度1年A組数学[中学],Benesse模試1回,0.79
2170,2022年度1年A組数学[中学],Benesse模試1回,0.78
2171,2022年度1年A組数学[中学],Benesse模試1回,0.76
2172,2022年度1年A組数学[中学],Benesse模試1回,0.77
2173,2022年度1年A組数学[中学],Benesse模試1回,0.77
2174,2022年度1年A組数学[中学],Benesse模試1回,0.64
2175,2022年度1年A組数学[中学],Benesse模試1回,0.72
2176,2022年度1年A組数学[中学],Benesse模試1回,0.71
2177,2022年度1年A組数学[中学],Benesse模試1回,0.86
2178,2022年度1年A組数学[中学],Benesse模試1回,0.68
2179,2022年度1年A組数学[中学],Benesse模試1回,0.9
2180,2022年度1年A組数学[中学],Benesse模試1回,0.87
2181,2022年度1年A組数学[中学],Benesse模試1回,0.87
2182,2022年度1年A組数学[中学],Benesse模試1回,0.75
2183,2022年度1年B組数学[中学],Benesse模試1回,0.84
2184,2022年度1年B組数学[中学],Benesse模試1回,0.8
2185,2022年度1年B組数学[中学],Benesse模試1回,0.92
2186,2022年度1年B組数学[中学],Benesse模試1回,0.58
2187,2022年度1年B組数学[中学],Benesse模試1回,0.77
2188,2022年度1年B組数学[中学],Benesse模試1回,0.7
2189,2022年度1年B組数学[中学],Benesse模試1回,0.92
2190,2022年度1年B組数学[中学],Benesse模試1回,0.7
2191,2022年度1年B組数学[中学],Benesse模試1回,0.64
2192,2022年度1年B組数学[中学],Benesse模試1回,0.77
2193,2022年度1年B組数学[中学],Benesse模試1回,0.66
2194,2022年度1年B組数学[中学],Benesse模試1回,0.8
2195,2022年度1年B組数学[中学],Benesse模試1回,0.64
2196,2022年度1年B組数学[中学],Benesse模試1回,0.69
2197,2022年度1年B組数学[中学],Benesse模試1回,0.91
2198,2022年度1年B組数学[中学],Benesse模試1回,0.83
2199,2022年度1年B組数学[中学],Benesse模試1回,0.77
2200,2022年度1年B組数学[中学],Benesse模試1回,0.7
2201,2022年度1年B組数学[中学],Benesse模試1回,0.81
2202,2022年度1年B組数学[中学],Benesse模試1回,0.77
2203,2022年度1年B組数学[中学],Benesse模試1回,0.86
2204,2022年度1年B組数学[中学],Benesse模試1回,0.91
2205,2022年度1年B組数学[中学],Benesse模試1回,0.76
2206,2022年度1年B組数学[中学],Benesse模試1回,0.82
2207,2022年度1年B組数学[中学],Benesse模試1回,0.77
2208,2022年度1年B組数学[中学],Benesse模試1回,0.89
2209,2022年度1年B組数学[中学],Benesse模試1回,0.7
2210,2022年度1年B組数学[中学],Benesse模試1回,0.63
2211,2022年度1年B組数学[中学],Benesse模試1回,0.68
2212,2022年度1年B組数学[中学],Benesse模試1回,0.81
2213,2022年度1年B組数学[中学],Benesse模試1回,0.7
2214,2022年度1年B組数学[中学],Benesse模試1回,0.71
2215,2022年度1年B組数学[中学],Benesse模試1回,0.86
2216,2022年度1年B組数学[中学],Benesse模試1回,0.82
2217,2022年度1年B組数学[中学],Benesse模試1回,1
2218,2022年度1年B組数学[中学],Benesse模試1回,0.87
2219,2022年度1年B組数学[中学],Benesse模試1回,0.74
2220,2022年度1年B組数学[中学],Benesse模試1回,0.71
2221,2022年度1年B組数学[中学],Benesse模試1回,0.8
2222,2022年度1年B組数学[中学],Benesse模試1回,0.74
2223,2022年度1年C組数学[中学],Benesse模試1回,0.58
2224,2022年度1年C組数学[中学],Benesse模試1回,0.78
2225,2022年度1年C組数学[中学],Benesse模試1回,0.65
2226,2022年度1年C組数学[中学],Benesse模試1回,0.77
2227,2022年度1年C組数学[中学],Benesse模試1回,0.67
2228,2022年度1年C組数学[中学],Benesse模試1回,0.78
2229,2022年度1年C組数学[中学],Benesse模試1回,0.78
2230,2022年度1年C組数学[中学],Benesse模試1回,0.83
2231,2022年度1年C組数学[中学],Benesse模試1回,0.82
2232,2022年度1年C組数学[中学],Benesse模試1回,0.76
2233,2022年度1年C組数学[中学],Benesse模試1回,0.85
2234,2022年度1年C組数学[中学],Benesse模試1回,0.79
2235,2022年度1年C組数学[中学],Benesse模試1回,0.55
2236,2022年度1年C組数学[中学],Benesse模試1回,0.62
2237,2022年度1年C組数学[中学],Benesse模試1回,0.78
2238,2022年度1年C組数学[中学],Benesse模試1回,0.81
2239,2022年度1年C組数学[中学],Benesse模試1回,0.66
2240,2022年度1年C組数学[中学],Benesse模試1回,0.71
2241,2022年度1年C組数学[中学],Benesse模試1回,0.63
2242,2022年度1年C組数学[中学],Benesse模試1回,0.71
2243,2022年度1年C組数学[中学],Benesse模試1回,0.74
2244,2022年度1年C組数学[中学],Benesse模試1回,0.86
2245,2022年度1年C組数学[中学],Benesse模試1回,0.74
2246,2022年度1年C組数学[中学],Benesse模試1回,0.72
2247,2022年度1年C組数学[中学],Benesse模試1回,0.72
2248,2022年度1年C組数学[中学],Benesse模試1回,0.77
2249,2022年度1年C組数学[中学],Benesse模試1回,0.84
2250,2022年度1年C組数学[中学],Benesse模試1回,0.84
2251,2022年度1年C組数学[中学],Benesse模試1回,0.9
2252,2022年度1年C組数学[中学],Benesse模試1回,0.79
2253,2022年度1年C組数学[中学],Benesse模試1回,0.95
2254,2022年度1年C組数学[中学],Benesse模試1回,0.86
2255,2022年度1年C組数学[中学],Benesse模試1回,0.74
2256,2022年度1年C組数学[中学],Benesse模試1回,0.66
2257,2022年度1年C組数学[中学],Benesse模試1回,0.82
2258,2022年度1年C組数学[中学],Benesse模試1回,0.75
2259,2022年度1年C組数学[中学],Benesse模試1回,0.79
2260,2022年度1年C組数学[中学],Benesse模試1回,0.9
2261,2022年度1年C組数学[中学],Benesse模試1回,0.76
2262,2022年度1年C組数学[中学],Benesse模試1回,0.82
1706,2022年度2年A組数学[中学],Benesse模試1回,0.68
1708,2022年度2年A組数学[中学],Benesse模試1回,0.87
1710,2022年度2年A組数学[中学],Benesse模試1回,0.61
1715,2022年度2年A組数学[中学],Benesse模試1回,0.77
1718,2022年度2年A組数学[中学],Benesse模試1回,0.58
1722,2022年度2年A組数学[中学],Benesse模試1回,0.63
1730,2022年度2年A組数学[中学],Benesse模試1回,0.5
1731,2022年度2年A組数学[中学],Benesse模試1回,0.65
1734,2022年度2年A組数学[中学],Benesse模試1回,0.63
1735,2022年度2年A組数学[中学],Benesse模試1回,0.82
1736,2022年度2年A組数学[中学],Benesse模試1回,0.61
1740,2022年度2年A組数学[中学],Benesse模試1回,0.69
1745,2022年度2年A組数学[中学],Benesse模試1回,0.45
1750,2022年度2年A組数学[中学],Benesse模試1回,0.7
1753,2022年度2年A組数学[中学],Benesse模試1回,0.66
1759,2022年度2年A組数学[中学],Benesse模試1回,0.73
1763,2022年度2年A組数学[中学],Benesse模試1回,0.64
1767,2022年度2年A組数学[中学],Benesse模試1回,0.64
1768,2022年度2年A組数学[中学],Benesse模試1回,0.7
1771,2022年度2年A組数学[中学],Benesse模試1回,0.81
1773,2022年度2年A組数学[中学],Benesse模試1回,0.64
1776,2022年度2年A組数学[中学],Benesse模試1回,0.28
1784,2022年度2年A組数学[中学],Benesse模試1回,0.88
1789,2022年度2年A組数学[中学],Benesse模試1回,0.64
1791,2022年度2年A組数学[中学],Benesse模試1回,0.62
1792,2022年度2年A組数学[中学],Benesse模試1回,0.45
1796,2022年度2年A組数学[中学],Benesse模試1回,0.66
1797,2022年度2年A組数学[中学],Benesse模試1回,0.75
1798,2022年度2年A組数学[中学],Benesse模試1回,0.82
1800,2022年度2年A組数学[中学],Benesse模試1回,0.77
1802,2022年度2年A組数学[中学],Benesse模試1回,0.75
1805,2022年度2年A組数学[中学],Benesse模試1回,0.81
1806,2022年度2年A組数学[中学],Benesse模試1回,0.93
1807,2022年度2年A組数学[中学],Benesse模試1回,0.71
1813,2022年度2年A組数学[中学],Benesse模試1回,0.68
1816,2022年度2年A組数学[中学],Benesse模試1回,0.71
1819,2022年度2年A組数学[中学],Benesse模試1回,0.63
1821,2022年度2年A組数学[中学],Benesse模試1回,0.64
1823,2022年度2年A組数学[中学],Benesse模試1回,0.59
1711,2022年度2年B組数学[中学],Benesse模試1回,0.8
1716,2022年度2年B組数学[中学],Benesse模試1回,0.61
1717,2022年度2年B組数学[中学],Benesse模試1回,0.78
1723,2022年度2年B組数学[中学],Benesse模試1回,0.76
1726,2022年度2年B組数学[中学],Benesse模試1回,0.12
1729,2022年度2年B組数学[中学],Benesse模試1回,0.73
1732,2022年度2年B組数学[中学],Benesse模試1回,0.63
1737,2022年度2年B組数学[中学],Benesse模試1回,0.75
1739,2022年度2年B組数学[中学],Benesse模試1回,0.81
1742,2022年度2年B組数学[中学],Benesse模試1回,0.69
1748,2022年度2年B組数学[中学],Benesse模試1回,0.87
1752,2022年度2年B組数学[中学],Benesse模試1回,0.69
1755,2022年度2年B組数学[中学],Benesse模試1回,0.91
1757,2022年度2年B組数学[中学],Benesse模試1回,0.77
1758,2022年度2年B組数学[中学],Benesse模試1回,0.68
1760,2022年度2年B組数学[中学],Benesse模試1回,0.58
1764,2022年度2年B組数学[中学],Benesse模試1回,0.63
1765,2022年度2年B組数学[中学],Benesse模試1回,0.74
1769,2022年度2年B組数学[中学],Benesse模試1回,0.81
1770,2022年度2年B組数学[中学],Benesse模試1回,0.75
1772,2022年度2年B組数学[中学],Benesse模試1回,0.76
1774,2022年度2年B組数学[中学],Benesse模試1回,0.4
1777,2022年度2年B組数学[中学],Benesse模試1回,0.28
1781,2022年度2年B組数学[中学],Benesse模試1回,0.88
1785,2022年度2年B組数学[中学],Benesse模試1回,0.4
1787,2022年度2年B組数学[中学],Benesse模試1回,0.79
1788,2022年度2年B組数学[中学],Benesse模試1回,0.65
1793,2022年度2年B組数学[中学],Benesse模試1回,0.65
1804,2022年度2年B組数学[中学],Benesse模試1回,0.73
1809,2022年度2年B組数学[中学],Benesse模試1回,0.89
1812,2022年度2年B組数学[中学],Benesse模試1回,0.72
1814,2022年度2年B組数学[中学],Benesse模試1回,0.83
1815,2022年度2年B組数学[中学],Benesse模試1回,0.55
1817,2022年度2年B組数学[中学],Benesse模試1回,0.63
1818,2022年度2年B組数学[中学],Benesse模試1回,0.59
1820,2022年度2年B組数学[中学],Benesse模試1回,0.85
1822,2022年度2年B組数学[中学],Benesse模試1回,0.61
1824,2022年度2年B組数学[中学],Benesse模試1回,0.64
1825,2022年度2年B組数学[中学],Benesse模試1回,0.71
1707,2022年度2年C組数学[中学],Benesse模試1回,0.68
1709,2022年度2年C組数学[中学],Benesse模試1回,0.71
1712,2022年度2年C組数学[中学],Benesse模試1回,0.71
1713,2022年度2年C組数学[中学],Benesse模試1回,0.76
1714,2022年度2年C組数学[中学],Benesse模試1回,0.6
1719,2022年度2年C組数学[中学],Benesse模試1回,0.81
1720,2022年度2年C組数学[中学],Benesse模試1回,0.7
1721,2022年度2年C組数学[中学],Benesse模試1回,0.79
1724,2022年度2年C組数学[中学],Benesse模試1回,0.87
1725,2022年度2年C組数学[中学],Benesse模試1回,0.86
1727,2022年度2年C組数学[中学],Benesse模試1回,0.6
1728,2022年度2年C組数学[中学],Benesse模試1回,0.66
1733,2022年度2年C組数学[中学],Benesse模試1回,0.63
1738,2022年度2年C組数学[中学],Benesse模試1回,0.8
1743,2022年度2年C組数学[中学],Benesse模試1回,0.84
1744,2022年度2年C組数学[中学],Benesse模試1回,0.67
1746,2022年度2年C組数学[中学],Benesse模試1回,0.71
1747,2022年度2年C組数学[中学],Benesse模試1回,0.71
1749,2022年度2年C組数学[中学],Benesse模試1回,0.65
1751,2022年度2年C組数学[中学],Benesse模試1回,0.64
1754,2022年度2年C組数学[中学],Benesse模試1回,0.69
1756,2022年度2年C組数学[中学],Benesse模試1回,0.6
1761,2022年度2年C組数学[中学],Benesse模試1回,0.68
1762,2022年度2年C組数学[中学],Benesse模試1回,0.62
1775,2022年度2年C組数学[中学],Benesse模試1回,0.33
1778,2022年度2年C組数学[中学],Benesse模試1回,0.65
1779,2022年度2年C組数学[中学],Benesse模試1回,0.78
1780,2022年度2年C組数学[中学],Benesse模試1回,0.28
1782,2022年度2年C組数学[中学],Benesse模試1回,0.8
1783,2022年度2年C組数学[中学],Benesse模試1回,0.71
1786,2022年度2年C組数学[中学],Benesse模試1回,0.68
1790,2022年度2年C組数学[中学],Benesse模試1回,0.75
1794,2022年度2年C組数学[中学],Benesse模試1回,0.71
1795,2022年度2年C組数学[中学],Benesse模試1回,0.73
1799,2022年度2年C組数学[中学],Benesse模試1回,0.58
1801,2022年度2年C組数学[中学],Benesse模試1回,0.61
1803,2022年度2年C組数学[中学],Benesse模試1回,0.74
1808,2022年度2年C組数学[中学],Benesse模試1回,0.71
1810,2022年度2年C組数学[中学],Benesse模試1回,0.57
1811,2022年度2年C組数学[中学],Benesse模試1回,0.68
1266,2022年度3年A組数学[中学],Benesse模試1回,0.71
1272,2022年度3年A組数学[中学],Benesse模試1回,0.71
1274,2022年度3年A組数学[中学],Benesse模試1回,0.67
1275,2022年度3年A組数学[中学],Benesse模試1回,0.47
1276,2022年度3年A組数学[中学],Benesse模試1回,0.77
1282,2022年度3年A組数学[中学],Benesse模試1回,0.78
1292,2022年度3年A組数学[中学],Benesse模試1回,0.8
1294,2022年度3年A組数学[中学],Benesse模試1回,0.82
1297,2022年度3年A組数学[中学],Benesse模試1回,0.87
1303,2022年度3年A組数学[中学],Benesse模試1回,0.64
1309,2022年度3年A組数学[中学],Benesse模試1回,0.87
1310,2022年度3年A組数学[中学],Benesse模試1回,0.82
1311,2022年度3年A組数学[中学],Benesse模試1回,0.65
1316,2022年度3年A組数学[中学],Benesse模試1回,0.87
1319,2022年度3年A組数学[中学],Benesse模試1回,0.6
1326,2022年度3年A組数学[中学],Benesse模試1回,0.76
1327,2022年度3年A組数学[中学],Benesse模試1回,0.68
1328,2022年度3年A組数学[中学],Benesse模試1回,0.85
1336,2022年度3年A組数学[中学],Benesse模試1回,0.7
1340,2022年度3年A組数学[中学],Benesse模試1回,0.69
1341,2022年度3年A組数学[中学],Benesse模試1回,0.85
1342,2022年度3年A組数学[中学],Benesse模試1回,0.56
1343,2022年度3年A組数学[中学],Benesse模試1回,0.86
1344,2022年度3年A組数学[中学],Benesse模試1回,0.79
1345,2022年度3年A組数学[中学],Benesse模試1回,0.52
1351,2022年度3年A組数学[中学],Benesse模試1回,0.82
1354,2022年度3年A組数学[中学],Benesse模試1回,0.67
1356,2022年度3年A組数学[中学],Benesse模試1回,0.37
1361,2022年度3年A組数学[中学],Benesse模試1回,0.71
1362,2022年度3年A組数学[中学],Benesse模試1回,0.89
1366,2022年度3年A組数学[中学],Benesse模試1回,0.78
1367,2022年度3年A組数学[中学],Benesse模試1回,0.76
1368,2022年度3年A組数学[中学],Benesse模試1回,0.87
1369,2022年度3年A組数学[中学],Benesse模試1回,0.64
1370,2022年度3年A組数学[中学],Benesse模試1回,0.76
1371,2022年度3年A組数学[中学],Benesse模試1回,0.74
1372,2022年度3年A組数学[中学],Benesse模試1回,0.84
1375,2022年度3年A組数学[中学],Benesse模試1回,0.74
1376,2022年度3年A組数学[中学],Benesse模試1回,0.76
1377,2022年度3年A組数学[中学],Benesse模試1回,0.83
1261,2022年度3年B組数学[中学],Benesse模試1回,0.69
1262,2022年度3年B組数学[中学],Benesse模試1回,0.85
1263,2022年度3年B組数学[中学],Benesse模試1回,0.68
1267,2022年度3年B組数学[中学],Benesse模試1回,0.95
1268,2022年度3年B組数学[中学],Benesse模試1回,0.75
1270,2022年度3年B組数学[中学],Benesse模試1回,0.61
1271,2022年度3年B組数学[中学],Benesse模試1回,0.78
1284,2022年度3年B組数学[中学],Benesse模試1回,0.76
1286,2022年度3年B組数学[中学],Benesse模試1回,0.78
1288,2022年度3年B組数学[中学],Benesse模試1回,0.73
1293,2022年度3年B組数学[中学],Benesse模試1回,0.78
1295,2022年度3年B組数学[中学],Benesse模試1回,0.7
1296,2022年度3年B組数学[中学],Benesse模試1回,0.98
1302,2022年度3年B組数学[中学],Benesse模試1回,0.61
1305,2022年度3年B組数学[中学],Benesse模試1回,0.83
1307,2022年度3年B組数学[中学],Benesse模試1回,0.77
1308,2022年度3年B組数学[中学],Benesse模試1回,0.74
1314,2022年度3年B組数学[中学],Benesse模試1回,1
1317,2022年度3年B組数学[中学],Benesse模試1回,0.55
1320,2022年度3年B組数学[中学],Benesse模試1回,0.85
1323,2022年度3年B組数学[中学],Benesse模試1回,0.68
1324,2022年度3年B組数学[中学],Benesse模試1回,0.7
1329,2022年度3年B組数学[中学],Benesse模試1回,0.77
1330,2022年度3年B組数学[中学],Benesse模試1回,0.8
1337,2022年度3年B組数学[中学],Benesse模試1回,0.68
1338,2022年度3年B組数学[中学],Benesse模試1回,0.85
1349,2022年度3年B組数学[中学],Benesse模試1回,0.79
1352,2022年度3年B組数学[中学],Benesse模試1回,0.63
1353,2022年度3年B組数学[中学],Benesse模試1回,0.83
1355,2022年度3年B組数学[中学],Benesse模試1回,0.74
1357,2022年度3年B組数学[中学],Benesse模試1回,0.67
1358,2022年度3年B組数学[中学],Benesse模試1回,0.85
1359,2022年度3年B組数学[中学],Benesse模試1回,0.6
1363,2022年度3年B組数学[中学],Benesse模試1回,0.74
1364,2022年度3年B組数学[中学],Benesse模試1回,0.84
1365,2022年度3年B組数学[中学],Benesse模試1回,0.54
1374,2022年度3年B組数学[中学],Benesse模試1回,0.77
1378,2022年度3年B組数学[中学],Benesse模試1回,0.7
1264,2022年度3年C組数学[中学],Benesse模試1回,0.51
1265,2022年度3年C組数学[中学],Benesse模試1回,0.68
1269,2022年度3年C組数学[中学],Benesse模試1回,0.7
1273,2022年度3年C組数学[中学],Benesse模試1回,0.79
1277,2022年度3年C組数学[中学],Benesse模試1回,0.75
1278,2022年度3年C組数学[中学],Benesse模試1回,0.76
1279,2022年度3年C組数学[中学],Benesse模試1回,0.65
1280,2022年度3年C組数学[中学],Benesse模試1回,0.51
1283,2022年度3年C組数学[中学],Benesse模試1回,0.75
1285,2022年度3年C組数学[中学],Benesse模試1回,0.9
1287,2022年度3年C組数学[中学],Benesse模試1回,0.58
1289,2022年度3年C組数学[中学],Benesse模試1回,0.78
1290,2022年度3年C組数学[中学],Benesse模試1回,0.7
1291,2022年度3年C組数学[中学],Benesse模試1回,0.61
1298,2022年度3年C組数学[中学],Benesse模試1回,0.73
1299,2022年度3年C組数学[中学],Benesse模試1回,0.89
1300,2022年度3年C組数学[中学],Benesse模試1回,0.73
1301,2022年度3年C組数学[中学],Benesse模試1回,0.78
1304,2022年度3年C組数学[中学],Benesse模試1回,0.81
1306,2022年度3年C組数学[中学],Benesse模試1回,0.88
1312,2022年度3年C組数学[中学],Benesse模試1回,0.64
1313,2022年度3年C組数学[中学],Benesse模試1回,0.88
1315,2022年度3年C組数学[中学],Benesse模試1回,0.62
1318,2022年度3年C組数学[中学],Benesse模試1回,0.87
1321,2022年度3年C組数学[中学],Benesse模試1回,0.65
1332,2022年度3年C組数学[中学],Benesse模試1回,0.5
1333,2022年度3年C組数学[中学],Benesse模試1回,0.58
1334,2022年度3年C組数学[中学],Benesse模試1回,0.85
1335,2022年度3年C組数学[中学],Benesse模試1回,0.56
1339,2022年度3年C組数学[中学],Benesse模試1回,0.97
1346,2022年度3年C組数学[中学],Benesse模試1回,0.77
1347,2022年度3年C組数学[中学],Benesse模試1回,0.61
1348,2022年度3年C組数学[中学],Benesse模試1回,0.83
1350,2022年度3年C組数学[中学],Benesse模試1回,0.56
1360,2022年度3年C組数学[中学],Benesse模試1回,0.62
1373,2022年度3年C組数学[中学],Benesse模試1回,0.71
1379,2022年度3年C組数学[中学],Benesse模試1回,0.7
1380,2022年度3年C組数学[中学],Benesse模試1回,0.86
2143,2022年度1年A組数学[中学],第2回Benesse模試,0.71
2144,2022年度1年A組数学[中学],第2回Benesse模試,0.49
2145,2022年度1年A組数学[中学],第2回Benesse模試,0.83
2146,2022年度1年A組数学[中学],第2回Benesse模試,0.61
2147,2022年度1年A組数学[中学],第2回Benesse模試,0.91
2148,2022年度1年A組数学[中学],第2回Benesse模試,0.8
2149,2022年度1年A組数学[中学],第2回Benesse模試,0.84
2150,2022年度1年A組数学[中学],第2回Benesse模試,0.87
2151,2022年度1年A組数学[中学],第2回Benesse模試,0.61
2152,2022年度1年A組数学[中学],第2回Benesse模試,0.53
2154,2022年度1年A組数学[中学],第2回Benesse模試,0.56
2155,2022年度1年A組数学[中学],第2回Benesse模試,0.69
2156,2022年度1年A組数学[中学],第2回Benesse模試,0.59
2157,2022年度1年A組数学[中学],第2回Benesse模試,0.64
2158,2022年度1年A組数学[中学],第2回Benesse模試,0.66
2159,2022年度1年A組数学[中学],第2回Benesse模試,0.5
2160,2022年度1年A組数学[中学],第2回Benesse模試,0.69
2161,2022年度1年A組数学[中学],第2回Benesse模試,0.81
2162,2022年度1年A組数学[中学],第2回Benesse模試,0.62
2163,2022年度1年A組数学[中学],第2回Benesse模試,0.87
2164,2022年度1年A組数学[中学],第2回Benesse模試,0.84
2165,2022年度1年A組数学[中学],第2回Benesse模試,0.86
2166,2022年度1年A組数学[中学],第2回Benesse模試,0.76
2167,2022年度1年A組数学[中学],第2回Benesse模試,0.85
2168,2022年度1年A組数学[中学],第2回Benesse模試,0.77
2169,2022年度1年A組数学[中学],第2回Benesse模試,0.74
2170,2022年度1年A組数学[中学],第2回Benesse模試,0.88
2171,2022年度1年A組数学[中学],第2回Benesse模試,0.94
2172,2022年度1年A組数学[中学],第2回Benesse模試,0.72
2173,2022年度1年A組数学[中学],第2回Benesse模試,0.97
2174,2022年度1年A組数学[中学],第2回Benesse模試,0.6
2175,2022年度1年A組数学[中学],第2回Benesse模試,0.6
2176,2022年度1年A組数学[中学],第2回Benesse模試,0.63
2177,2022年度1年A組数学[中学],第2回Benesse模試,0.68
2178,2022年度1年A組数学[中学],第2回Benesse模試,0.52
2179,2022年度1年A組数学[中学],第2回Benesse模試,0.62
2180,2022年度1年A組数学[中学],第2回Benesse模試,0.88
2181,2022年度1年A組数学[中学],第2回Benesse模試,0.9
2182,2022年度1年A組数学[中学],第2回Benesse模試,0.82
2183,2022年度1年B組数学[中学],Benesse模試2回,0.92
2184,2022年度1年B組数学[中学],Benesse模試2回,0.58
2185,2022年度1年B組数学[中学],Benesse模試2回,0.91
2186,2022年度1年B組数学[中学],Benesse模試2回,0.86
2187,2022年度1年B組数学[中学],Benesse模試2回,0.9
2188,2022年度1年B組数学[中学],Benesse模試2回,0.72
2189,2022年度1年B組数学[中学],Benesse模試2回,0.82
2190,2022年度1年B組数学[中学],Benesse模試2回,0.75
2191,2022年度1年B組数学[中学],Benesse模試2回,0.79
2192,2022年度1年B組数学[中学],Benesse模試2回,0.41
2193,2022年度1年B組数学[中学],Benesse模試2回,0.67
2194,2022年度1年B組数学[中学],Benesse模試2回,0.85
2195,2022年度1年B組数学[中学],Benesse模試2回,0.79
2196,2022年度1年B組数学[中学],Benesse模試2回,0.77
2197,2022年度1年B組数学[中学],Benesse模試2回,0.83
2198,2022年度1年B組数学[中学],Benesse模試2回,1
2199,2022年度1年B組数学[中学],Benesse模試2回,0.69
2200,2022年度1年B組数学[中学],Benesse模試2回,0.7
2201,2022年度1年B組数学[中学],Benesse模試2回,0.77
2202,2022年度1年B組数学[中学],Benesse模試2回,0.88
2203,2022年度1年B組数学[中学],Benesse模試2回,0.67
2204,2022年度1年B組数学[中学],Benesse模試2回,0.93
2205,2022年度1年B組数学[中学],Benesse模試2回,0.78
2206,2022年度1年B組数学[中学],Benesse模試2回,0.93
2207,2022年度1年B組数学[中学],Benesse模試2回,0.57
2208,2022年度1年B組数学[中学],Benesse模試2回,0.82
2209,2022年度1年B組数学[中学],Benesse模試2回,0.61
2210,2022年度1年B組数学[中学],Benesse模試2回,0.43
2211,2022年度1年B組数学[中学],Benesse模試2回,0.75
2212,2022年度1年B組数学[中学],Benesse模試2回,0.9
2213,2022年度1年B組数学[中学],Benesse模試2回,0.8
2214,2022年度1年B組数学[中学],Benesse模試2回,0.55
2215,2022年度1年B組数学[中学],Benesse模試2回,0.81
2216,2022年度1年B組数学[中学],Benesse模試2回,0.86
2217,2022年度1年B組数学[中学],Benesse模試2回,0.89
2218,2022年度1年B組数学[中学],Benesse模試2回,0.84
2219,2022年度1年B組数学[中学],Benesse模試2回,0.81
2220,2022年度1年B組数学[中学],Benesse模試2回,0.53
2221,2022年度1年B組数学[中学],Benesse模試2回,0.86
2222,2022年度1年B組数学[中学],Benesse模試2回,0.88
2223,2022年度1年C組数学[中学],Benesse模試2回,0.9
2224,2022年度1年C組数学[中学],Benesse模試2回,0.63
2225,2022年度1年C組数学[中学],Benesse模試2回,0.54
2226,2022年度1年C組数学[中学],Benesse模試2回,0.78
2227,2022年度1年C組数学[中学],Benesse模試2回,0.76
2228,2022年度1年C組数学[中学],Benesse模試2回,0.76
2229,2022年度1年C組数学[中学],Benesse模試2回,0.84
2230,2022年度1年C組数学[中学],Benesse模試2回,0.87
2231,2022年度1年C組数学[中学],Benesse模試2回,0.68
2232,2022年度1年C組数学[中学],Benesse模試2回,0.83
2233,2022年度1年C組数学[中学],Benesse模試2回,0.79
2234,2022年度1年C組数学[中学],Benesse模試2回,0.74
2235,2022年度1年C組数学[中学],Benesse模試2回,0.68
2236,2022年度1年C組数学[中学],Benesse模試2回,0.83
2237,2022年度1年C組数学[中学],Benesse模試2回,0.69
2238,2022年度1年C組数学[中学],Benesse模試2回,0.79
2239,2022年度1年C組数学[中学],Benesse模試2回,0.89
2240,2022年度1年C組数学[中学],Benesse模試2回,0.54
2241,2022年度1年C組数学[中学],Benesse模試2回,0.5
2242,2022年度1年C組数学[中学],Benesse模試2回,0.75
2243,2022年度1年C組数学[中学],Benesse模試2回,0.85
2244,2022年度1年C組数学[中学],Benesse模試2回,0.8
2245,2022年度1年C組数学[中学],Benesse模試2回,0.75
2246,2022年度1年C組数学[中学],Benesse模試2回,0.59
2247,2022年度1年C組数学[中学],Benesse模試2回,0.88
2248,2022年度1年C組数学[中学],Benesse模試2回,0.77
2249,2022年度1年C組数学[中学],Benesse模試2回,0.79
2250,2022年度1年C組数学[中学],Benesse模試2回,0.92
2251,2022年度1年C組数学[中学],Benesse模試2回,0.84
2252,2022年度1年C組数学[中学],Benesse模試2回,0.77
2253,2022年度1年C組数学[中学],Benesse模試2回,0.86
2254,2022年度1年C組数学[中学],Benesse模試2回,0.95
2255,2022年度1年C組数学[中学],Benesse模試2回,0.48
2256,2022年度1年C組数学[中学],Benesse模試2回,0.7
2257,2022年度1年C組数学[中学],Benesse模試2回,0.74
